Candidate	Event	E_Char_Start	E_Char_end	E_Word_Index	Remedy	R_Char_Start	R_Char_end	R_Word_Index	Is_inverted	Label
várias vezes eu senti vontade de tomar toda a cartela de nortriptilina com álcool e acabar com toda a dor só nunca fiz .	nortriptilina	57	69	11	dor	102	104	19	0	-1
eu com dor marido com dedo quebrado alô farmácias patrocina aqui com tramadol que tá difícil .	tramadol	69	76	12	dor	7	9	2	1	-1
gente acabei de ler aqui que cafeína não faz bem no calor pelo mal que tô passando a informação procede staysafe belohorizonte60graus .	cafeína	29	35	6	calor	52	56	11	0	-1
e essa dor no estômago que não passa desde de cedo depois de 3 omeprazol .	omeprazol	63	71	14	dor	7	9	2	1	-1
uma vida movida à alergia e prednisona não está sendo fácil .	prednisona	28	37	6	alergia	18	24	4	1	-1
comprei tanto doce hoje mas tanto doce mas tanto doce que acho q vou entrar em coma pelo excesso de glicose em mim .	glicose	100	106	20	coma	79	82	16	1	-1
a sertralina não segurou hoje nem ontem na noite a depressão veio com força .	sertralina	2	11	1	depressão	51	59	10	0	-1
possível dor de cabeça por falta de cafeína .	cafeína	36	42	7	dor de cabeça	9	21	11517	1	-1
eu sou aquela pessoa q já sente sono por 1000 daí tomando topiramato o sono atinge o nível master no calor acordando toda hr ferrou .	topiramato	58	67	12	calor	101	105	20	0	-1
eu sou aquela pessoa q já sente sono por 1000 daí tomando topiramato o sono atinge o nível master no calor acordando toda hr ferrou .	topiramato	58	67	12	sono	71	74	14	0	-1
eu sou aquela pessoa q já sente sono por 1000 daí tomando topiramato o sono atinge o nível master no calor acordando toda hr ferrou .	topiramato	58	67	12	sono	32	35	7	1	-1
e essa dor no rim maldito sertralina .	sertralina	26	35	6	dor	7	9	2	1	-1
2 pra bioquímica pode ser o prazer gerado pela dopamina que teu cérebro libera ao ser gostada pessoas com depressão tem uma .	dopamina	47	54	9	depressão	106	114	19	0	-1
to tomando um cafezin e a dor de cabeça ta indo embora i love cafeína .	cafeína	62	68	14	dor de cabeça	26	38	12892	1	-1
vamo entrar em coma alcoólico geral tomando glicose no pa https twitter com lugaoju status 721823132093456384 .	glicose	44	50	7	coma	15	18	3	1	-1
eu tô com dor de cabeça desde ontem aí tô tomando p passar a dor akakaka nome é topiramato .	topiramato	80	89	18	dor	61	63	14	1	-1
eu tô com dor de cabeça desde ontem aí tô tomando p passar a dor akakaka nome é topiramato .	topiramato	80	89	18	dor de cabeça	10	22	14161	1	-1
dipirona cê pode tomar até se tiver alergia de dipirona nunca faz mal .	dipirona	47	54	9	alergia	36	42	7	1	-1
dipirona cê pode tomar até se tiver alergia de dipirona nunca faz mal .	dipirona	0	7	0	alergia	36	42	7	0	-1
comprei um paracetamol estava cheia d dor .	paracetamol	11	21	2	dor	38	40	6	0	-1
vou tomar umas fluoxetina porque tô entrando em depressão aqui .	fluoxetina	15	24	3	depressão	48	56	8	0	-1
cadê minha metoclopramida não aguento de tanto enjôo dessa letícia aleidoamor .	metoclopramida	11	24	2	enjôo	47	51	7	0	-1
nossa senhora eu preciso do meu fluoxetina é uma ansiedade que eu fico tremendo .	fluoxetina	32	41	6	ansiedade	49	57	9	0	-1
nossa senhora eu preciso do meu fluoxetina é uma ansiedade que eu fico tremendo .	fluoxetina	32	41	6	tremendo	71	78	13	0	-1
meu novo remédio pra alergia e parecia que eu estava visitando um lugar familiar mas era só uma superdosagem de efedrina .	efedrina	112	119	20	alergia	21	27	4	1	-1
vou sair pra tomar um ar de nicotina e evitar a crise de ansiedade .	nicotina	28	35	7	ansiedade	57	65	13	0	-1
n tomei café hj ainda to morrendo de dor de cabeça preciso de cafeína socorro .	cafeína	62	68	13	dor de cabeça	37	49	26	1	-1
deus me faz ser sócia da fábrica do bupropiona para acalmar essa ansiedade absurda .	bupropiona	36	45	8	ansiedade	65	73	12	0	-1
dri tem um remedinho pra dor aí na sua bolsa dipirona loratadina motilium	loratadina	54	63	11	dor	25	27	5	1	-1
dri tem um remedinho pra dor aí na sua bolsa dipirona loratadina motilium	motilium	65	72	12	dor	25	27	5	1	-1
dri tem um remedinho pra dor aí na sua bolsa dipirona loratadina motilium	dipirona	45	52	10	dor	25	27	5	1	-1
eu tenho dor de estomago a mais de três anos resolvi ir no médico essas férias e ele só falou pra tomar omeprazol o que não resolve nada .	omeprazol	104	112	22	dor	9	11	2	1	-1
nandhaferrari é serio tem uma pomada tbm que é neurotica lidocaina vende em farmácias para a dor em 30 segundo .	pomada	30	35	5	dor	93	95	16	0	-1
nandhaferrari é serio tem uma pomada tbm que é neurotica lidocaina vende em farmácias para a dor em 30 segundo .	lidocaina	57	65	10	dor	93	95	16	0	-1
depois de quase dezesseis anos descubro que minha alergia a dipirona passou que felicidadeee .	dipirona	60	67	10	alergia	50	56	8	1	-1
só por eu tomar aquela coisa horrível da tetraciclina morte .	tetraciclina	41	52	8	morte	54	58	9	0	-1
paracetamol funciona em casos de dor no coração e na alma .	paracetamol	0	10	0	dor	33	35	5	0	-1
minha mãe chegou na minha cama e falou nossa quanto doce agora o resfriado e a dor de garganta passam e a glicose aumenta .	glicose	106	112	22	dor de garganta	79	93	10443	1	-1
toma ibuprofeno aí a dor vai passando .	ibuprofeno	5	14	1	dor	21	23	4	0	-1
tomei aminofilina e já to morrendo de enjoo .	aminofilina	6	16	1	enjoo	38	42	7	0	-1
minorith eitaa você tem gastrite toma um omeoprazol amanha de manha em jejum e agora tenta tomar algo pra aliviar a dor tipo ranitidina .	ranitidina	125	134	23	gastrite	24	31	4	1	-1
minorith eitaa você tem gastrite toma um omeoprazol amanha de manha em jejum e agora tenta tomar algo pra aliviar a dor tipo ranitidina .	ranitidina	125	134	23	dor	116	118	21	1	-1
mano eu to tomando fluoxetina pq tá foda eu vou morrer se for o daryl eu vou entrar em coma .	fluoxetina	19	28	4	coma	87	90	19	0	-1
tomei um omeprazol e um buscopam e nada dessa dor passar .	omeprazol	9	17	2	dor	46	48	9	0	-1
tomava o paroxetina pra ansiedade e depressão bromazepam era pra insônia e sintomas depressivos .	bromazepam	46	55	7	ansiedade	24	32	4	1	-1
tomava o paroxetina pra ansiedade e depressão bromazepam era pra insônia e sintomas depressivos .	bromazepam	46	55	7	depressão	36	44	6	1	-1
tomava o paroxetina pra ansiedade e depressão bromazepam era pra insônia e sintomas depressivos .	bromazepam	46	55	7	insônia	65	71	10	0	-1
tomava o paroxetina pra ansiedade e depressão bromazepam era pra insônia e sintomas depressivos .	paroxetina	9	18	2	ansiedade	24	32	4	0	-1
tomava o paroxetina pra ansiedade e depressão bromazepam era pra insônia e sintomas depressivos .	paroxetina	9	18	2	depressão	36	44	6	0	-1
tomava o paroxetina pra ansiedade e depressão bromazepam era pra insônia e sintomas depressivos .	paroxetina	9	18	2	insônia	65	71	10	0	-1
eu mesna tou mal do calor neste momento .	mesna	3	7	1	calor	20	24	5	0	-1
to me sentindo uma velhinha to tomando 4 ou 5 remédios por dia e vacina 2x na semana a imunidade tá baixa e a alergia tá atacada .	vacina	65	70	14	alergia	110	116	24	0	-1
bicarbonato de sódio na afita é pior que tu ver a mina que tu quer pegar pegando outro que dor do cacete .	bicarbonato de sódio	0	19	7643	dor	91	93	19	0	-1
tava morrendo de azia desde ontem ainda bem que lembrei que tem omeprazol aqui em casa .	omeprazol	64	72	12	azia	17	20	3	1	-1
espirando nariz entopido dor no corpo gripe toma nimesulida 1 capsula de 12 em 12 hrs https twitter com duh moleta status 783138424169586688 .	nimesulida	49	58	8	gripe	38	42	6	1	-1
espirando nariz entopido dor no corpo gripe toma nimesulida 1 capsula de 12 em 12 hrs https twitter com duh moleta status 783138424169586688 .	nimesulida	49	58	8	dor	25	27	3	1	-1
to precisando comer um doce daqueles que chega a dar nojo e dor na garganta de tanta glicose sofrência .	glicose	85	91	17	dor	60	62	12	1	-1
nossa só com omeprazol e pepsamar pra aguentar essas azia defendendo futebol do inter .	pepsamar	25	32	5	azia	53	56	9	0	-1
nossa só com omeprazol e pepsamar pra aguentar essas azia defendendo futebol do inter .	omeprazol	13	21	3	azia	53	56	9	0	-1
tomei naproxeno e tylenol pra minha enxaqueca se eu desmaiar me perdoem .	tylenol	18	24	3	enxaqueca	36	44	6	0	-1
tomei naproxeno e tylenol pra minha enxaqueca se eu desmaiar me perdoem .	naproxeno	6	14	1	enxaqueca	36	44	6	0	-1
vou ser obrigada a tomar um omeprazol que isso que dor é essaaaa .	omeprazol	28	36	6	dor	51	53	10	0	-1
cadê minha morfina pra amenizar essa dor que é não poder te ter do meu lado .	morfina	11	17	2	dor	37	39	6	0	-1
deus me proteja e segure minha ansiedade pq só o dobro de sertralina não tá dando conta não .	sertralina	58	67	12	ansiedade	31	39	6	1	-1
a professora tava falando sobre remédios né daí ela perguntou quem tinha alergia a dipirona .	dipirona	83	90	14	alergia	73	79	12	1	-1
aquela dor no peito que vc nao sabe se toma luftal ou fluoxetina .	fluoxetina	54	63	12	dor no peito	7	18	1639	1	-1
aquela dor no peito que vc nao sabe se toma luftal ou fluoxetina .	luftal	44	49	10	dor no peito	7	18	1639	1	-1
é o puro stress e aumento na dose de nicotina e pra não ter dor de cabeça aquieta	nicotina	37	44	9	dor de cabeça	60	72	8378	0	-1
o ibuprofeno eu acho ele é de dor etc é bom pra cólica .	ibuprofeno	2	11	1	dor	30	32	7	0	-1
alguém por favor joga um dipirona no sol pra baixar a temperatura se sentindo fritando neste calor .	dipirona	25	32	5	calor	93	97	16	0	-1
lu toma nimesulida melhor coisa pra tirar a dor .	nimesulida	8	17	2	dor	44	46	8	0	-1
vira e mexe tenho essas dor aí principalmente quando fico nervosa geralmente omeprazol plasil simetidina ou tônica	plasil	87	92	13	dor	24	26	5	1	-1
vira e mexe tenho essas dor aí principalmente quando fico nervosa geralmente omeprazol plasil simetidina ou tônica	omeprazol	77	85	12	dor	24	26	5	1	-1
sempre que eu to com alguma dor mto forte eu fico pensando que nunca vai passar e nenhuma morfina no mundo vai acalmar ela .	morfina	90	96	18	dor	28	30	6	1	-1
meu medo de pegar caxumba eh tão grande que começa a me dar dor de garganta eu já tomo 20 comprimido de nimesulida .	nimesulida	104	113	22	dor de garganta	60	74	10323	1	-1
meu medo de pegar caxumba eh tão grande que começa a me dar dor de garganta eu já tomo 20 comprimido de nimesulida .	nimesulida	104	113	22	medo	4	7	1	1	-1
vamo parar de romantizar depressão e a fluoxetina caralho .	fluoxetina	39	48	7	depressão	25	33	4	1	-1
minha mae ta morrendo de medo de eu entrar em depressão mas nao deixa eu continuar tomando fluoxetina .	fluoxetina	91	100	17	depressão	46	54	10	1	-1
minha mae ta morrendo de medo de eu entrar em depressão mas nao deixa eu continuar tomando fluoxetina .	fluoxetina	91	100	17	medo	25	28	5	1	-1
pedi pra minha mae me dar novalgina liquida pra ver se a dor passa a que ponto cheguei .	novalgina	26	34	6	dor	57	59	12	0	-1
qtediovc mas caso vc seja apta aos remesios toma um paco e uma azitromicina q em 10mim a dor passa e 2dias ce sem o que for q causou a dor .	paco	52	55	10	dor	89	91	18	0	-1
qtediovc mas caso vc seja apta aos remesios toma um paco e uma azitromicina q em 10mim a dor passa e 2dias ce sem o que for q causou a dor .	paco	52	55	10	dor	135	137	30	0	-1
qtediovc mas caso vc seja apta aos remesios toma um paco e uma azitromicina q em 10mim a dor passa e 2dias ce sem o que for q causou a dor .	azitromicina	63	74	13	dor	89	91	18	0	-1
qtediovc mas caso vc seja apta aos remesios toma um paco e uma azitromicina q em 10mim a dor passa e 2dias ce sem o que for q causou a dor .	azitromicina	63	74	13	dor	135	137	30	0	-1
mt ansiedade depakene	depakene	13	20	2	ansiedade	3	11	1	1	-1
tem um antibiótico que eu tomo direto amoxicilina e também tem um remédio chamado ibuprofeno acho passa bem rápido a dor .	ibuprofeno	82	91	14	dor	117	119	20	0	-1
tem um antibiótico que eu tomo direto amoxicilina e também tem um remédio chamado ibuprofeno acho passa bem rápido a dor .	amoxicilina	38	48	7	dor	117	119	20	0	-1
essas atividades aumentam a dopamina afastam a depressão e protegem contra o envelhecimento do cérebro .	dopamina	28	35	4	depressão	47	55	7	0	-1
o medicamento topiramato é utilizado no tratamento contra enxaqueca epilepsia e transtorno bipolar esse mesmo http fb me 2zinwhtep .	topiramato	14	23	2	enxaqueca	58	66	8	0	-1
o medicamento topiramato é utilizado no tratamento contra enxaqueca epilepsia e transtorno bipolar esse mesmo http fb me 2zinwhtep .	topiramato	14	23	2	transtorno bipolar	80	97	97	0	-1
se não for p tomar glicose amanhã eu nem vou beber mas eu vou beber de raiva vcs n tem noção .	glicose	19	25	5	raiva	71	75	16	0	-1
saudades ir pra enfermaria tomar glicose na veia e quase entrar em coma alcoólico .	glicose	33	39	5	coma	67	70	12	0	-1
o ranitidina vai passar tua dor	ranitidina	2	11	1	dor	28	30	5	0	-1
to com tanta dor no estomago que nem os omeprazol ta me ajudando hj .	omeprazol	40	48	9	dor	13	15	3	1	-1
um chá de flor para sustentar a dor da saudade dayse sene desconheço autoria da imagem https www instagram com p blsio 4gld0 .	sene	53	56	11	dor	32	34	7	1	-1
meninas que estão com febre me emprestem seus paracetamol .	paracetamol	46	56	8	febre	22	26	4	1	-1
topiramato no tratamento da enxaqueca principais efeitos colaterais	topiramato	0	9	0	enxaqueca	28	36	4	0	-1
lua tem alergia a penicilina que nem eu duas bixada .	penicilina	18	27	4	alergia	8	14	2	1	-1
http www enxaqueca com br blog topiramato .	topiramato	31	40	6	enxaqueca	9	17	2	1	-1
que cólica dos infernos eu vou ter uma overdose de paracetamol e mesmo assim tonta de dor aaaa .	paracetamol	51	61	10	dor	86	88	16	0	-1
risperidona me deu mt ansiedade e quetiapina é quetros .	risperidona	0	10	0	ansiedade	22	30	4	0	-1
risperidona me deu mt ansiedade e quetiapina é quetros .	quetiapina	34	43	6	ansiedade	22	30	4	1	-1
eu acordei de madruga chorando de dor kkkkk aí eu comecei a tomar nimesulida é um ótimo anti inflamatório .	nimesulida	66	75	13	dor	34	36	6	1	-1
eu acordei de madruga chorando de dor kkkkk aí eu comecei a tomar nimesulida é um ótimo anti inflamatório .	nimesulida	66	75	13	chorando	22	29	4	1	-1
eu acordei de madruga chorando de dor kkkkk aí eu comecei a tomar nimesulida é um ótimo anti inflamatório .	anti	88	91	17	dor	34	36	6	1	-1
eu acordei de madruga chorando de dor kkkkk aí eu comecei a tomar nimesulida é um ótimo anti inflamatório .	anti	88	91	17	chorando	22	29	4	1	-1
qnd me deu dinheiro imagina tantos coma alcoólico q eu teria ia viver tomando glicose .	glicose	78	84	14	coma	35	38	6	1	-1
jeito mano era coma alcoólico mesmo aqueles que só acorda se beber glicose com dell vale ou energético .	glicose	67	73	12	coma	15	18	3	1	-1
p dor q contem cafeína quero tomar apagar e acordar so amanhã .	cafeína	15	21	4	dor	2	4	1	1	-1
yoongixs se voce ta com dor de cabeça e provavelmente febre toma nimesulida ou paracetamol .	nimesulida	65	74	12	dor de cabeça	24	36	13736	1	-1
yoongixs se voce ta com dor de cabeça e provavelmente febre toma nimesulida ou paracetamol .	nimesulida	65	74	12	febre	54	58	10	1	-1
yoongixs se voce ta com dor de cabeça e provavelmente febre toma nimesulida ou paracetamol .	paracetamol	79	89	14	dor de cabeça	24	36	13736	1	-1
yoongixs se voce ta com dor de cabeça e provavelmente febre toma nimesulida ou paracetamol .	paracetamol	79	89	14	febre	54	58	10	1	-1
eu louca querendo dormir por causa da dor e minha mãe me dá um remédio que tira a dor mas contém cafeína q tira o sono .	cafeína	97	103	21	dor	82	84	18	1	-1
eu louca querendo dormir por causa da dor e minha mãe me dá um remédio que tira a dor mas contém cafeína q tira o sono .	cafeína	97	103	21	dor	38	40	7	1	-1
eu louca querendo dormir por causa da dor e minha mãe me dá um remédio que tira a dor mas contém cafeína q tira o sono .	cafeína	97	103	21	sono	114	117	25	0	-1
acabei de descobrir q tenho alergia a dipirona do jeito mais difícil .	dipirona	38	45	7	alergia	28	34	5	1	-1
ansiedade depressão omeprazol	omeprazol	20	28	2	depressão	10	18	1	1	-1
ansiedade depressão omeprazol	omeprazol	20	28	2	ansiedade	0	8	0	1	-1
comprei um remédio carão ontem que o farmacêutico falou esse é mais forte que o nimesulida e pq eu tô cheia de dor vai catar coquinho .	nimesulida	80	89	15	dor	111	113	22	0	-1
não por isso mesmo o povo fica me irritando por eu ter alergia de cigarro e não ter de maconha mas é pq não tem nicotina lá .	nicotina	112	119	25	alergia	55	61	12	1	-1
minha mãe disse que pra quem tem enxaqueca é horrível toma cafeina e eu tomo café dms .	cafeina	59	65	11	enxaqueca	33	41	7	1	-1
glicose alta morrendo de dor de cabeça .	glicose	0	6	0	dor de cabeça	25	37	510	0	-1
hora de dormir porque é disso que o brasil gosta disso e de dipirona para dor no dente .	dipirona	60	67	13	dor	74	76	15	0	-1
to tomando um prednisona zikatop dor de cabeça acaba em 10 minutos .	prednisona	14	23	3	dor de cabeça	33	45	12893	0	-1
que dó meu cachorro ficou doente por causa da vacina que ele tomou ele tá morrendo de frio e com febre .	vacina	46	51	9	febre	97	101	20	0	-1
acordei com enjoo e reclamei pra minha mãe e ela mas você tem sempre né e eu sim e ela então pode ser problema na glicose .	glicose	114	120	25	enjoo	12	16	2	1	-1
fui tomar dipirona e tinha esquecido que tinha alergia agr to parecendo um mostrinho cheia de bolha .	dipirona	10	17	2	alergia	47	53	8	0	-1
tô meio indignada com essa isotretinoína já devia tá fazendo uns efeito massa e a única coisa que me dá é dor nas costa .	isotretinoína	27	39	5	massa	72	76	12	0	-1
tô meio indignada com essa isotretinoína já devia tá fazendo uns efeito massa e a única coisa que me dá é dor nas costa .	isotretinoína	27	39	5	dor	106	108	21	0	-1
estou morrendo de dor d cabeça mas não posso toma dipirona	dipirona	50	57	10	dor	18	20	3	1	-1
não posso tomar marceeella tenho alergia a feldene infelizmente só posso tomar paracetamol nessas horas .	feldene	43	49	7	alergia	33	39	5	1	-1
